country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
TUR,40.86485,26.31954,340.6,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,289.45,5.41,D
TUR,40.87401,26.26736,337.02,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,284.43,2.9,D
TUR,40.88947,26.28655,332.48,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,288.49,7.35,D
TUR,40.92807,26.36476,327.55,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,290.25,1.9,D
TUR,41.08875,26.63055,325.25,0.47,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,291.64,1.66,D
TUR,41.20649,26.57011,336.27,0.47,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,290.59,2.38,D
TUR,41.21219,27.21041,331.44,0.45,0.39,2024-10-14,1049,N,VIIRS,n,2.0NRT,294.19,1.92,D
TUR,41.36967,27.06537,337.76,0.45,0.39,2024-10-14,1049,N,VIIRS,n,2.0NRT,289.19,2.43,D
TUR,41.70224,26.54002,337.25,0.47,0.39,2024-10-14,1049,N,VIIRS,n,2.0NRT,283.12,3.42,D
TUR,41.7058,26.53876,341.2,0.47,0.39,2024-10-14,1049,N,VIIRS,n,2.0NRT,283.35,4.72,D
TUR,41.02188,28.55652,297.94,0.59,0.7,2024-10-14,105,N,VIIRS,n,2.0NRT,282.07,0.98,N
TUR,37.68201,27.37245,307.88,0.64,0.72,2024-10-14,107,N,VIIRS,n,2.0NRT,287.33,1.71,N
TUR,37.68559,27.3727,345.74,0.64,0.72,2024-10-14,107,N,VIIRS,n,2.0NRT,289.59,8.04,N
TUR,37.68834,27.37562,343.82,0.64,0.72,2024-10-14,107,N,VIIRS,n,2.0NRT,289.91,7.47,N
TUR,38.73789,26.94811,303.43,0.57,0.69,2024-10-14,107,N,VIIRS,n,2.0NRT,286.51,0.74,N
TUR,38.73956,26.94884,299.47,0.57,0.69,2024-10-14,107,N,VIIRS,n,2.0NRT,284.19,0.71,N
TUR,38.74387,26.95139,296.79,0.57,0.69,2024-10-14,107,N,VIIRS,n,2.0NRT,282.07,0.74,N
TUR,38.74556,26.95207,295.89,0.57,0.69,2024-10-14,107,N,VIIRS,n,2.0NRT,280.92,0.71,N
TUR,39.86601,26.24389,297.06,0.49,0.65,2024-10-14,107,N,VIIRS,n,2.0NRT,279.43,0.74,N
TUR,39.86792,26.24509,295.6,0.49,0.65,2024-10-14,107,N,VIIRS,n,2.0NRT,279.46,0.84,N
TUR,37.27506,39.53111,334.77,0.78,0.78,2024-10-14,907,N,VIIRS,n,2.0NRT,296.86,5.44,D
TUR,37.71336,40.63092,337.39,0.67,0.74,2024-10-14,907,N,VIIRS,n,2.0NRT,296.06,6.41,D
TUR,37.71469,40.62912,339.54,0.67,0.74,2024-10-14,907,N,VIIRS,n,2.0NRT,295.56,6.35,D
TUR,37.87743,40.8638,355.48,0.65,0.73,2024-10-14,907,N,VIIRS,n,2.0NRT,299.55,11.22,D
TUR,37.87914,40.86134,352.23,0.65,0.73,2024-10-14,907,N,VIIRS,n,2.0NRT,299.7,13.54,D
TUR,37.99074,40.67784,349.63,0.66,0.73,2024-10-14,907,N,VIIRS,n,2.0NRT,300.28,9.3,D
TUR,37.99322,40.87464,335.51,0.64,0.72,2024-10-14,907,N,VIIRS,n,2.0NRT,300.09,5.56,D
TUR,37.99389,40.67872,367.0,0.66,0.73,2024-10-14,907,N,VIIRS,h,2.0NRT,300.09,12.74,D
TUR,37.99722,40.8749,337.56,0.64,0.72,2024-10-14,907,N,VIIRS,n,2.0NRT,298.74,5.08,D
TUR,38.04712,40.16058,341.26,0.69,0.74,2024-10-14,907,N,VIIRS,n,2.0NRT,295.02,9.38,D
TUR,38.04737,40.15983,340.03,0.69,0.74,2024-10-14,907,N,VIIRS,n,2.0NRT,294.52,5.75,D
TUR,38.11332,41.19743,346.32,0.61,0.71,2024-10-14,907,N,VIIRS,n,2.0NRT,297.05,6.71,D
TUR,38.11401,41.19534,341.36,0.61,0.71,2024-10-14,907,N,VIIRS,n,2.0NRT,297.52,5.02,D
TUR,38.1807,40.36296,330.04,0.67,0.74,2024-10-14,907,N,VIIRS,n,2.0NRT,298.94,2.66,D
TUR,38.89746,41.42147,328.59,0.57,0.69,2024-10-14,907,N,VIIRS,n,2.0NRT,297.94,2.61,D
TUR,36.89584,35.31993,332.09,0.42,0.38,2024-10-14,1047,N,VIIRS,n,2.0NRT,299.37,2.08,D
TUR,37.05521,39.52269,341.96,0.43,0.46,2024-10-14,1047,N,VIIRS,n,2.0NRT,302.51,4.37,D
TUR,37.07808,30.24781,335.95,0.41,0.37,2024-10-14,1047,N,VIIRS,n,2.0NRT,302.67,15.04,D
TUR,37.08068,30.24242,342.09,0.41,0.37,2024-10-14,1047,N,VIIRS,n,2.0NRT,298.25,15.04,D
TUR,37.09407,36.1247,339.47,0.45,0.39,2024-10-14,1047,N,VIIRS,n,2.0NRT,302.23,3.29,D
TUR,37.13284,36.04258,331.03,0.45,0.39,2024-10-14,1047,N,VIIRS,l,2.0NRT,304.23,2.48,D
TUR,37.14737,41.58031,331.83,0.55,0.51,2024-10-14,1047,N,VIIRS,l,2.0NRT,306.1,2.64,D
TUR,37.22699,36.8172,334.3,0.48,0.4,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.81,2.51,D
TUR,37.38043,37.09243,334.35,0.5,0.41,2024-10-14,1047,N,VIIRS,l,2.0NRT,306.83,3.61,D
TUR,37.49739,37.32479,339.63,0.51,0.41,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.77,6.91,D
TUR,37.49898,37.32681,347.12,0.51,0.41,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.81,10.95,D
TUR,37.65904,40.47502,330.35,0.49,0.49,2024-10-14,1047,N,VIIRS,l,2.0NRT,302.31,1.52,D
TUR,37.66951,39.63649,351.82,0.44,0.46,2024-10-14,1047,N,VIIRS,n,2.0NRT,306.21,6.34,D
TUR,37.69466,38.17282,334.23,0.56,0.43,2024-10-14,1047,N,VIIRS,l,2.0NRT,304.35,2.4,D
TUR,37.70038,39.14399,343.88,0.42,0.45,2024-10-14,1047,N,VIIRS,n,2.0NRT,307.21,5.3,D
TUR,37.70617,37.91234,332.21,0.55,0.42,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.1,4.24,D
TUR,37.72316,38.07611,341.24,0.56,0.43,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.56,6.34,D
TUR,37.76157,38.794,341.97,0.4,0.44,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.08,6.09,D
TUR,37.78989,40.26201,340.48,0.48,0.48,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.03,6.24,D
TUR,37.84441,40.26748,341.85,0.48,0.48,2024-10-14,1047,N,VIIRS,n,2.0NRT,304.33,7.58,D
TUR,37.84489,40.27301,337.98,0.48,0.48,2024-10-14,1047,N,VIIRS,n,2.0NRT,306.5,10.87,D
TUR,37.87071,41.80658,341.42,0.58,0.52,2024-10-14,1047,N,VIIRS,n,2.0NRT,302.61,3.6,D
TUR,37.87556,40.86622,352.29,0.52,0.5,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.76,13.33,D
TUR,37.88328,40.84639,330.42,0.51,0.5,2024-10-14,1047,N,VIIRS,l,2.0NRT,304.32,3.33,D
TUR,37.94924,40.63427,343.46,0.5,0.49,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.16,5.11,D
TUR,37.99658,40.87793,345.21,0.52,0.5,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.83,6.1,D
TUR,37.99708,40.88411,337.87,0.52,0.5,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.37,5.04,D
TUR,38.02087,40.16508,334.47,0.48,0.48,2024-10-14,1047,N,VIIRS,n,2.0NRT,304.04,5.19,D
TUR,38.06056,40.10492,335.49,0.47,0.48,2024-10-14,1047,N,VIIRS,n,2.0NRT,304.68,5.3,D
TUR,38.07699,40.10128,341.84,0.47,0.48,2024-10-14,1047,N,VIIRS,n,2.0NRT,304.73,9.07,D
TUR,38.07744,40.10677,341.1,0.47,0.48,2024-10-14,1047,N,VIIRS,n,2.0NRT,302.98,8.94,D
TUR,38.07822,40.10197,345.45,0.47,0.48,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.69,8.29,D
TUR,38.0787,40.10746,332.21,0.47,0.48,2024-10-14,1047,N,VIIRS,n,2.0NRT,302.0,8.29,D
TUR,38.10683,40.13688,337.91,0.47,0.48,2024-10-14,1047,N,VIIRS,n,2.0NRT,304.36,4.64,D
TUR,38.11621,40.65078,337.05,0.51,0.49,2024-10-14,1047,N,VIIRS,n,2.0NRT,306.58,4.24,D
TUR,38.11782,40.95676,340.87,0.53,0.5,2024-10-14,1047,N,VIIRS,n,2.0NRT,303.89,3.92,D
TUR,38.21454,38.39032,340.59,0.39,0.44,2024-10-14,1047,N,VIIRS,n,2.0NRT,300.55,4.26,D
TUR,38.28564,37.114,335.96,0.51,0.41,2024-10-14,1047,N,VIIRS,n,2.0NRT,304.14,4.57,D
TUR,38.31201,36.94109,335.17,0.5,0.41,2024-10-14,1047,N,VIIRS,n,2.0NRT,303.11,5.93,D
TUR,38.31775,37.30011,338.5,0.52,0.41,2024-10-14,1047,N,VIIRS,n,2.0NRT,299.47,4.14,D
TUR,38.31955,37.24569,331.15,0.52,0.41,2024-10-14,1047,N,VIIRS,n,2.0NRT,302.11,2.77,D
TUR,38.43183,29.36451,350.06,0.42,0.38,2024-10-14,1047,N,VIIRS,n,2.0NRT,303.95,8.31,D
TUR,38.60322,32.26205,350.12,0.38,0.36,2024-10-14,1047,N,VIIRS,n,2.0NRT,306.55,7.78,D
TUR,38.60651,32.26125,337.79,0.38,0.36,2024-10-14,1047,N,VIIRS,n,2.0NRT,300.06,3.8,D
TUR,38.6505,39.76947,330.83,0.46,0.47,2024-10-14,1047,N,VIIRS,n,2.0NRT,299.5,3.68,D
TUR,38.86321,37.43641,343.04,0.53,0.42,2024-10-14,1047,N,VIIRS,n,2.0NRT,297.89,21.36,D
TUR,38.87414,37.42799,329.62,0.53,0.42,2024-10-14,1047,N,VIIRS,n,2.0NRT,296.99,5.42,D
TUR,39.04034,37.16611,331.05,0.52,0.42,2024-10-14,1047,N,VIIRS,n,2.0NRT,296.15,1.92,D
TUR,39.35538,34.90055,333.41,0.43,0.38,2024-10-14,1047,N,VIIRS,n,2.0NRT,295.46,2.21,D
TUR,39.48933,32.62204,334.11,0.39,0.36,2024-10-14,1049,N,VIIRS,n,2.0NRT,298.37,3.56,D
TUR,39.82724,30.92954,326.61,0.39,0.36,2024-10-14,1049,N,VIIRS,n,2.0NRT,284.44,2.03,D
TUR,39.84699,32.32673,338.7,0.39,0.36,2024-10-14,1049,N,VIIRS,n,2.0NRT,301.91,4.21,D
TUR,39.84765,32.33121,342.47,0.39,0.36,2024-10-14,1049,N,VIIRS,n,2.0NRT,302.4,8.08,D
TUR,39.85095,32.33039,349.72,0.39,0.36,2024-10-14,1049,N,VIIRS,n,2.0NRT,302.31,5.48,D
TUR,39.86142,32.44902,331.59,0.39,0.36,2024-10-14,1049,N,VIIRS,n,2.0NRT,303.24,2.37,D
TUR,39.8775,32.35773,330.44,0.39,0.36,2024-10-14,1049,N,VIIRS,l,2.0NRT,300.93,1.0,D
TUR,39.92789,26.18217,350.06,0.51,0.41,2024-10-14,1049,N,VIIRS,n,2.0NRT,290.76,8.19,D
TUR,39.92909,26.1881,328.55,0.51,0.41,2024-10-14,1049,N,VIIRS,n,2.0NRT,290.76,4.19,D
TUR,40.52411,35.34752,331.36,0.46,0.39,2024-10-14,1049,N,VIIRS,n,2.0NRT,298.39,3.31,D
TUR,40.76577,26.15647,346.75,0.5,0.41,2024-10-14,1049,N,VIIRS,n,2.0NRT,291.26,7.53,D
TUR,40.76611,26.15842,346.49,0.5,0.41,2024-10-14,1049,N,VIIRS,n,2.0NRT,290.72,7.16,D
TUR,40.76944,26.1552,341.08,0.5,0.41,2024-10-14,1049,N,VIIRS,n,2.0NRT,289.25,7.53,D
TUR,40.76979,26.15715,338.49,0.5,0.41,2024-10-14,1049,N,VIIRS,n,2.0NRT,288.73,7.16,D
TUR,40.80156,26.3188,342.79,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,287.74,4.9,D
TUR,40.80196,26.31653,331.36,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,287.66,3.32,D
TUR,40.80268,26.32452,332.93,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,287.87,4.9,D
TUR,40.80311,26.32225,347.54,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,291.18,12.41,D
TUR,40.80521,26.31755,337.0,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,289.23,4.63,D
TUR,40.80633,26.32328,330.73,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,289.31,4.63,D
TUR,40.80676,26.32101,325.25,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,288.94,2.46,D
TUR,40.86485,26.31954,340.6,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,289.45,5.41,D
TUR,40.87401,26.26736,337.02,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,284.43,2.9,D
TUR,40.88947,26.28655,332.48,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,288.49,7.35,D
TUR,40.92807,26.36476,327.55,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,290.25,1.9,D
TUR,41.08875,26.63055,325.25,0.47,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,291.64,1.66,D
TUR,41.20649,26.57011,336.27,0.47,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,290.59,2.38,D
TUR,41.21219,27.21041,331.44,0.45,0.39,2024-10-14,1049,N,VIIRS,n,2.0NRT,294.19,1.92,D
TUR,41.36967,27.06537,337.76,0.45,0.39,2024-10-14,1049,N,VIIRS,n,2.0NRT,289.19,2.43,D
TUR,41.70224,26.54002,337.25,0.47,0.39,2024-10-14,1049,N,VIIRS,n,2.0NRT,283.12,3.42,D
TUR,41.7058,26.53876,341.2,0.47,0.39,2024-10-14,1049,N,VIIRS,n,2.0NRT,283.35,4.72,D
TUR,41.02188,28.55652,297.94,0.59,0.7,2024-10-14,105,N,VIIRS,n,2.0NRT,282.07,0.98,N
TUR,37.68201,27.37245,307.88,0.64,0.72,2024-10-14,107,N,VIIRS,n,2.0NRT,287.33,1.71,N
TUR,37.68559,27.3727,345.74,0.64,0.72,2024-10-14,107,N,VIIRS,n,2.0NRT,289.59,8.04,N
TUR,37.68834,27.37562,343.82,0.64,0.72,2024-10-14,107,N,VIIRS,n,2.0NRT,289.91,7.47,N
TUR,38.73789,26.94811,303.43,0.57,0.69,2024-10-14,107,N,VIIRS,n,2.0NRT,286.51,0.74,N
TUR,38.73956,26.94884,299.47,0.57,0.69,2024-10-14,107,N,VIIRS,n,2.0NRT,284.19,0.71,N
TUR,38.74387,26.95139,296.79,0.57,0.69,2024-10-14,107,N,VIIRS,n,2.0NRT,282.07,0.74,N
TUR,38.74556,26.95207,295.89,0.57,0.69,2024-10-14,107,N,VIIRS,n,2.0NRT,280.92,0.71,N
TUR,39.86601,26.24389,297.06,0.49,0.65,2024-10-14,107,N,VIIRS,n,2.0NRT,279.43,0.74,N
TUR,39.86792,26.24509,295.6,0.49,0.65,2024-10-14,107,N,VIIRS,n,2.0NRT,279.46,0.84,N
TUR,37.27506,39.53111,334.77,0.78,0.78,2024-10-14,907,N,VIIRS,n,2.0NRT,296.86,5.44,D
TUR,37.71336,40.63092,337.39,0.67,0.74,2024-10-14,907,N,VIIRS,n,2.0NRT,296.06,6.41,D
TUR,37.71469,40.62912,339.54,0.67,0.74,2024-10-14,907,N,VIIRS,n,2.0NRT,295.56,6.35,D
TUR,37.87743,40.8638,355.48,0.65,0.73,2024-10-14,907,N,VIIRS,n,2.0NRT,299.55,11.22,D
TUR,37.87914,40.86134,352.23,0.65,0.73,2024-10-14,907,N,VIIRS,n,2.0NRT,299.7,13.54,D
TUR,37.99074,40.67784,349.63,0.66,0.73,2024-10-14,907,N,VIIRS,n,2.0NRT,300.28,9.3,D
TUR,37.99322,40.87464,335.51,0.64,0.72,2024-10-14,907,N,VIIRS,n,2.0NRT,300.09,5.56,D
TUR,37.99389,40.67872,367.0,0.66,0.73,2024-10-14,907,N,VIIRS,h,2.0NRT,300.09,12.74,D
TUR,37.99722,40.8749,337.56,0.64,0.72,2024-10-14,907,N,VIIRS,n,2.0NRT,298.74,5.08,D
TUR,38.04712,40.16058,341.26,0.69,0.74,2024-10-14,907,N,VIIRS,n,2.0NRT,295.02,9.38,D
TUR,38.04737,40.15983,340.03,0.69,0.74,2024-10-14,907,N,VIIRS,n,2.0NRT,294.52,5.75,D
TUR,38.11332,41.19743,346.32,0.61,0.71,2024-10-14,907,N,VIIRS,n,2.0NRT,297.05,6.71,D
TUR,38.11401,41.19534,341.36,0.61,0.71,2024-10-14,907,N,VIIRS,n,2.0NRT,297.52,5.02,D
TUR,38.1807,40.36296,330.04,0.67,0.74,2024-10-14,907,N,VIIRS,n,2.0NRT,298.94,2.66,D
TUR,38.89746,41.42147,328.59,0.57,0.69,2024-10-14,907,N,VIIRS,n,2.0NRT,297.94,2.61,D
TUR,36.89584,35.31993,332.09,0.42,0.38,2024-10-14,1047,N,VIIRS,n,2.0NRT,299.37,2.08,D
TUR,37.05521,39.52269,341.96,0.43,0.46,2024-10-14,1047,N,VIIRS,n,2.0NRT,302.51,4.37,D
TUR,37.07808,30.24781,335.95,0.41,0.37,2024-10-14,1047,N,VIIRS,n,2.0NRT,302.67,15.04,D
TUR,37.08068,30.24242,342.09,0.41,0.37,2024-10-14,1047,N,VIIRS,n,2.0NRT,298.25,15.04,D
TUR,37.09407,36.1247,339.47,0.45,0.39,2024-10-14,1047,N,VIIRS,n,2.0NRT,302.23,3.29,D
TUR,37.13284,36.04258,331.03,0.45,0.39,2024-10-14,1047,N,VIIRS,l,2.0NRT,304.23,2.48,D
TUR,37.14737,41.58031,331.83,0.55,0.51,2024-10-14,1047,N,VIIRS,l,2.0NRT,306.1,2.64,D
TUR,37.22699,36.8172,334.3,0.48,0.4,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.81,2.51,D
TUR,37.38043,37.09243,334.35,0.5,0.41,2024-10-14,1047,N,VIIRS,l,2.0NRT,306.83,3.61,D
TUR,37.49739,37.32479,339.63,0.51,0.41,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.77,6.91,D
TUR,37.49898,37.32681,347.12,0.51,0.41,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.81,10.95,D
TUR,37.65904,40.47502,330.35,0.49,0.49,2024-10-14,1047,N,VIIRS,l,2.0NRT,302.31,1.52,D
TUR,37.66951,39.63649,351.82,0.44,0.46,2024-10-14,1047,N,VIIRS,n,2.0NRT,306.21,6.34,D
TUR,37.69466,38.17282,334.23,0.56,0.43,2024-10-14,1047,N,VIIRS,l,2.0NRT,304.35,2.4,D
TUR,37.70038,39.14399,343.88,0.42,0.45,2024-10-14,1047,N,VIIRS,n,2.0NRT,307.21,5.3,D
TUR,37.70617,37.91234,332.21,0.55,0.42,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.1,4.24,D
TUR,37.72316,38.07611,341.24,0.56,0.43,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.56,6.34,D
TUR,37.76157,38.794,341.97,0.4,0.44,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.08,6.09,D
TUR,37.78989,40.26201,340.48,0.48,0.48,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.03,6.24,D
TUR,37.84441,40.26748,341.85,0.48,0.48,2024-10-14,1047,N,VIIRS,n,2.0NRT,304.33,7.58,D
TUR,37.84489,40.27301,337.98,0.48,0.48,2024-10-14,1047,N,VIIRS,n,2.0NRT,306.5,10.87,D
TUR,37.87071,41.80658,341.42,0.58,0.52,2024-10-14,1047,N,VIIRS,n,2.0NRT,302.61,3.6,D
TUR,37.87556,40.86622,352.29,0.52,0.5,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.76,13.33,D
TUR,37.88328,40.84639,330.42,0.51,0.5,2024-10-14,1047,N,VIIRS,l,2.0NRT,304.32,3.33,D
TUR,37.94924,40.63427,343.46,0.5,0.49,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.16,5.11,D
TUR,37.99658,40.87793,345.21,0.52,0.5,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.83,6.1,D
TUR,37.99708,40.88411,337.87,0.52,0.5,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.37,5.04,D
TUR,38.02087,40.16508,334.47,0.48,0.48,2024-10-14,1047,N,VIIRS,n,2.0NRT,304.04,5.19,D
TUR,38.06056,40.10492,335.49,0.47,0.48,2024-10-14,1047,N,VIIRS,n,2.0NRT,304.68,5.3,D
TUR,38.07699,40.10128,341.84,0.47,0.48,2024-10-14,1047,N,VIIRS,n,2.0NRT,304.73,9.07,D
TUR,38.07744,40.10677,341.1,0.47,0.48,2024-10-14,1047,N,VIIRS,n,2.0NRT,302.98,8.94,D
TUR,38.07822,40.10197,345.45,0.47,0.48,2024-10-14,1047,N,VIIRS,n,2.0NRT,305.69,8.29,D
TUR,38.0787,40.10746,332.21,0.47,0.48,2024-10-14,1047,N,VIIRS,n,2.0NRT,302.0,8.29,D
TUR,38.10683,40.13688,337.91,0.47,0.48,2024-10-14,1047,N,VIIRS,n,2.0NRT,304.36,4.64,D
TUR,38.11621,40.65078,337.05,0.51,0.49,2024-10-14,1047,N,VIIRS,n,2.0NRT,306.58,4.24,D
TUR,38.11782,40.95676,340.87,0.53,0.5,2024-10-14,1047,N,VIIRS,n,2.0NRT,303.89,3.92,D
TUR,38.21454,38.39032,340.59,0.39,0.44,2024-10-14,1047,N,VIIRS,n,2.0NRT,300.55,4.26,D
TUR,38.28564,37.114,335.96,0.51,0.41,2024-10-14,1047,N,VIIRS,n,2.0NRT,304.14,4.57,D
TUR,38.31201,36.94109,335.17,0.5,0.41,2024-10-14,1047,N,VIIRS,n,2.0NRT,303.11,5.93,D
TUR,38.31775,37.30011,338.5,0.52,0.41,2024-10-14,1047,N,VIIRS,n,2.0NRT,299.47,4.14,D
TUR,38.31955,37.24569,331.15,0.52,0.41,2024-10-14,1047,N,VIIRS,n,2.0NRT,302.11,2.77,D
TUR,38.43183,29.36451,350.06,0.42,0.38,2024-10-14,1047,N,VIIRS,n,2.0NRT,303.95,8.31,D
TUR,38.60322,32.26205,350.12,0.38,0.36,2024-10-14,1047,N,VIIRS,n,2.0NRT,306.55,7.78,D
TUR,38.60651,32.26125,337.79,0.38,0.36,2024-10-14,1047,N,VIIRS,n,2.0NRT,300.06,3.8,D
TUR,38.6505,39.76947,330.83,0.46,0.47,2024-10-14,1047,N,VIIRS,n,2.0NRT,299.5,3.68,D
TUR,38.86321,37.43641,343.04,0.53,0.42,2024-10-14,1047,N,VIIRS,n,2.0NRT,297.89,21.36,D
TUR,38.87414,37.42799,329.62,0.53,0.42,2024-10-14,1047,N,VIIRS,n,2.0NRT,296.99,5.42,D
TUR,39.04034,37.16611,331.05,0.52,0.42,2024-10-14,1047,N,VIIRS,n,2.0NRT,296.15,1.92,D
TUR,39.35538,34.90055,333.41,0.43,0.38,2024-10-14,1047,N,VIIRS,n,2.0NRT,295.46,2.21,D
TUR,39.48933,32.62204,334.11,0.39,0.36,2024-10-14,1049,N,VIIRS,n,2.0NRT,298.37,3.56,D
TUR,39.82724,30.92954,326.61,0.39,0.36,2024-10-14,1049,N,VIIRS,n,2.0NRT,284.44,2.03,D
TUR,39.84699,32.32673,338.7,0.39,0.36,2024-10-14,1049,N,VIIRS,n,2.0NRT,301.91,4.21,D
TUR,39.84765,32.33121,342.47,0.39,0.36,2024-10-14,1049,N,VIIRS,n,2.0NRT,302.4,8.08,D
TUR,39.85095,32.33039,349.72,0.39,0.36,2024-10-14,1049,N,VIIRS,n,2.0NRT,302.31,5.48,D
TUR,39.86142,32.44902,331.59,0.39,0.36,2024-10-14,1049,N,VIIRS,n,2.0NRT,303.24,2.37,D
TUR,39.8775,32.35773,330.44,0.39,0.36,2024-10-14,1049,N,VIIRS,l,2.0NRT,300.93,1.0,D
TUR,39.92789,26.18217,350.06,0.51,0.41,2024-10-14,1049,N,VIIRS,n,2.0NRT,290.76,8.19,D
TUR,39.92909,26.1881,328.55,0.51,0.41,2024-10-14,1049,N,VIIRS,n,2.0NRT,290.76,4.19,D
TUR,40.52411,35.34752,331.36,0.46,0.39,2024-10-14,1049,N,VIIRS,n,2.0NRT,298.39,3.31,D
TUR,40.76577,26.15647,346.75,0.5,0.41,2024-10-14,1049,N,VIIRS,n,2.0NRT,291.26,7.53,D
TUR,40.76611,26.15842,346.49,0.5,0.41,2024-10-14,1049,N,VIIRS,n,2.0NRT,290.72,7.16,D
TUR,40.76944,26.1552,341.08,0.5,0.41,2024-10-14,1049,N,VIIRS,n,2.0NRT,289.25,7.53,D
TUR,40.76979,26.15715,338.49,0.5,0.41,2024-10-14,1049,N,VIIRS,n,2.0NRT,288.73,7.16,D
TUR,40.80156,26.3188,342.79,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,287.74,4.9,D
TUR,40.80196,26.31653,331.36,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,287.66,3.32,D
TUR,40.80268,26.32452,332.93,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,287.87,4.9,D
TUR,40.80311,26.32225,347.54,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,291.18,12.41,D
TUR,40.80521,26.31755,337.0,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,289.23,4.63,D
TUR,40.80633,26.32328,330.73,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,289.31,4.63,D
TUR,40.80676,26.32101,325.25,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,288.94,2.46,D
TUR,40.86485,26.31954,340.6,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,289.45,5.41,D
TUR,40.87401,26.26736,337.02,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,284.43,2.9,D
TUR,40.88947,26.28655,332.48,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,288.49,7.35,D
TUR,40.92807,26.36476,327.55,0.49,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,290.25,1.9,D
TUR,41.08875,26.63055,325.25,0.47,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,291.64,1.66,D
TUR,41.20649,26.57011,336.27,0.47,0.4,2024-10-14,1049,N,VIIRS,n,2.0NRT,290.59,2.38,D
TUR,41.21219,27.21041,331.44,0.45,0.39,2024-10-14,1049,N,VIIRS,n,2.0NRT,294.19,1.92,D
TUR,41.36967,27.06537,337.76,0.45,0.39,2024-10-14,1049,N,VIIRS,n,2.0NRT,289.19,2.43,D
TUR,41.70224,26.54002,337.25,0.47,0.39,2024-10-14,1049,N,VIIRS,n,2.0NRT,283.12,3.42,D
TUR,41.7058,26.53876,341.2,0.47,0.39,2024-10-14,1049,N,VIIRS,n,2.0NRT,283.35,4.72,D
TUR,41.02188,28.55652,297.94,0.59,0.7,2024-10-14,105,N,VIIRS,n,2.0NRT,282.07,0.98,N
TUR,37.68201,27.37245,307.88,0.64,0.72,2024-10-14,107,N,VIIRS,n,2.0NRT,287.33,1.71,N
